"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"881390355366785024","https://twitter.com/nickwan/status/881390355366785024","@amy_nusbaum @ZachENQ Zero surprise","2017-07-02 05:53 +0000","1260.0","2.0","0.0015873015873015873","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881387988726554624","https://twitter.com/nickwan/status/881387988726554624","@ZachENQ Well this one escalated quickly","2017-07-02 05:44 +0000","1340.0","11.0","0.008208955223880597","0.0","1.0","0.0","4.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881378217659158528","https://twitter.com/nickwan/status/881378217659158528","@RealMitchHowe Pac in 6","2017-07-02 05:05 +0000","28.0","1.0","0.03571428571428571","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881377560134901760","https://twitter.com/nickwan/status/881377560134901760","lol dude. manny's face vs horn's face. seriously.","2017-07-02 05:02 +0000","422.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881376860088782850","https://twitter.com/nickwan/status/881376860088782850","unanimous decision too. wow","2017-07-02 04:59 +0000","368.0","1.0","0.002717391304347826","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881376456194101248","https://twitter.com/nickwan/status/881376456194101248","Pacquiao in 6","2017-07-02 04:58 +0000","358.0","1.0","0.002793296089385475","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881376385343860736","https://twitter.com/nickwan/status/881376385343860736","what. the. fuck. 

WHAT WERE THEY WATCHING?!","2017-07-02 04:58 +0000","368.0","3.0","0.008152173913043478","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881376259921641472","https://twitter.com/nickwan/status/881376259921641472","WHOA","2017-07-02 04:57 +0000","348.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881375887748456448","https://twitter.com/nickwan/status/881375887748456448","tbh i'm excited to know how close i was vs the judges","2017-07-02 04:56 +0000","371.0","1.0","0.0026954177897574125","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881375815992324096","https://twitter.com/nickwan/status/881375815992324096","horn matched manny with power some rounds. couldn't deal with the volume. that's a familiar calling card from the old pac man","2017-07-02 04:55 +0000","400.0","1.0","0.0025","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881375565504184320","https://twitter.com/nickwan/status/881375565504184320","horn 111
pac 117","2017-07-02 04:54 +0000","387.0","3.0","0.007751937984496124","0.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881375368799821824","https://twitter.com/nickwan/status/881375368799821824","not argentina lmao","2017-07-02 04:53 +0000","358.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881374627653599232","https://twitter.com/nickwan/status/881374627653599232","horn 102
pac 107

that's it. horn needs everything here.","2017-07-02 04:51 +0000","342.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881373733923020804","https://twitter.com/nickwan/status/881373733923020804","@ericbgonzales absolutely lol","2017-07-02 04:47 +0000","20.0","5.0","0.25","0.0","1.0","0.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881373696216223744","https://twitter.com/nickwan/status/881373696216223744","horn 93
pac 97","2017-07-02 04:47 +0000","350.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881373173064900608","https://twitter.com/nickwan/status/881373173064900608","@ericbgonzales really good. manny wants that KO","2017-07-02 04:45 +0000","17.0","3.0","0.17647058823529413","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881372818478432261","https://twitter.com/nickwan/status/881372818478432261","could be 87 83.... a 10-8 round? idk tho.","2017-07-02 04:43 +0000","365.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881372569567408128","https://twitter.com/nickwan/status/881372569567408128","okay one more rd","2017-07-02 04:42 +0000","370.0","1.0","0.002702702702702703","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881372519789461509","https://twitter.com/nickwan/status/881372519789461509","OMG OMG REF WANTS THIS STOP IT","2017-07-02 04:42 +0000","265.0","2.0","0.007547169811320755","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881372477678641152","https://twitter.com/nickwan/status/881372477678641152","horn 84
pac 87

pac wanted that KO. oMG","2017-07-02 04:42 +0000","388.0","1.0","0.002577319587628866","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881372141094146048","https://twitter.com/nickwan/status/881372141094146048","KO imminent","2017-07-02 04:41 +0000","330.0","3.0","0.00909090909090909","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881372078087315456","https://twitter.com/nickwan/status/881372078087315456","horn is hurt","2017-07-02 04:40 +0000","280.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881372041479323648","https://twitter.com/nickwan/status/881372041479323648","horn looks slow","2017-07-02 04:40 +0000","282.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881371821500661762","https://twitter.com/nickwan/status/881371821500661762","lol imagine yall! https://t.co/GBLz0PYpAk","2017-07-02 04:39 +0000","283.0","1.0","0.0035335689045936395","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881371510946103296","https://twitter.com/nickwan/status/881371510946103296","hard one to say. pac i think? 

horn 75
pac 77","2017-07-02 04:38 +0000","260.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881370442363273216","https://twitter.com/nickwan/status/881370442363273216","that was a horn round easy.","2017-07-02 04:34 +0000","147.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881370388810391556","https://twitter.com/nickwan/status/881370388810391556","horn 66
pac 67","2017-07-02 04:34 +0000","159.0","4.0","0.025157232704402517","0.0","1.0","0.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881369841126580224","https://twitter.com/nickwan/status/881369841126580224","apparently ESPN dude has this handily for pac rn. if you like the stats, that's probably right.","2017-07-02 04:31 +0000","164.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881369281996476416","https://twitter.com/nickwan/status/881369281996476416","horn 56
pac 58

horn had good pacing this entire round. although if you're a stats guy, that's more shots for pac this rd too...","2017-07-02 04:29 +0000","209.0","3.0","0.014354066985645933","0.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
